plotid,sampleid,sample_internal_id,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,confidence,confidence_comment,Land cover elements
107,15272,804478308,-97.78595875641368,30.623508578561186,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78595875641368 30.623508578561186),50,,Cropland
107,15273,804478309,-97.78595875641368,30.623598409839772,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78595875641368 30.623598409839772),50,,Cropland
107,15274,804478310,-97.78595875641368,30.623688241034955,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78595875641368 30.623688241034955),50,,Cropland
107,15275,804478311,-97.78585436609953,30.62287975727672,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78585436609953 30.62287975727672),50,,Cropland
107,15276,804478312,-97.78585436609953,30.622969589138904,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78585436609953 30.622969589138904),50,,Cropland
107,15277,804478313,-97.78585436609953,30.6230594209177,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78585436609953 30.6230594209177),50,,Cropland
107,15278,804478314,-97.78585436609953,30.623149252613146,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78585436609953 30.623149252613146),50,,Cropland
107,15279,804478315,-97.78585436609953,30.62323908422519,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78585436609953 30.62323908422519),50,,Cropland
107,15280,804478316,-97.78585436609953,30.623328915753916,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78585436609953 30.623328915753916),50,,Cropland
107,15281,804478317,-97.78585436609953,30.62341874719921,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78585436609953 30.62341874719921),50,,Cropland
107,15282,804478318,-97.78585436609953,30.623508578561186,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78585436609953 30.623508578561186),50,,Cropland
107,15283,804478319,-97.78585436609953,30.623598409839772,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78585436609953 30.623598409839772),50,,Cropland
107,15284,804478320,-97.78585436609953,30.623688241034955,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78585436609953 30.623688241034955),50,,Cropland
107,15285,804478321,-97.78574997578536,30.62287975727672,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574997578536 30.62287975727672),50,,Cropland
107,15286,804478322,-97.78574997578536,30.622969589138904,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574997578536 30.622969589138904),50,,Cropland
107,15287,804478323,-97.78574997578536,30.6230594209177,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574997578536 30.6230594209177),50,,Cropland
107,15288,804478324,-97.78574997578536,30.623149252613146,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574997578536 30.623149252613146),50,,Cropland
107,15289,804478325,-97.78574997578536,30.62323908422519,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574997578536 30.62323908422519),50,,Cropland
107,15290,804478326,-97.78574997578536,30.623328915753916,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574997578536 30.623328915753916),50,,Cropland
107,15291,804478327,-97.78574997578536,30.62341874719921,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574997578536 30.62341874719921),50,,Cropland
107,15292,804478328,-97.78574997578536,30.623508578561186,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574997578536 30.623508578561186),50,,Cropland
107,15293,804478329,-97.78574997578536,30.623598409839772,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574997578536 30.623598409839772),50,,Shrubs
107,15294,804478330,-97.78574997578536,30.623688241034955,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574997578536 30.623688241034955),50,,Shrubs
107,15295,804478331,-97.78564558547123,30.62287975727672,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564558547123 30.62287975727672),50,,Cropland
107,15296,804478332,-97.78564558547123,30.622969589138904,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564558547123 30.622969589138904),50,,Cropland
107,15297,804478333,-97.78564558547123,30.6230594209177,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564558547123 30.6230594209177),50,,Cropland
107,15298,804478334,-97.78564558547123,30.623149252613146,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564558547123 30.623149252613146),50,,Cropland
107,15299,804478335,-97.78564558547123,30.62323908422519,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564558547123 30.62323908422519),50,,Cropland
107,15300,804478336,-97.78564558547123,30.623328915753916,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564558547123 30.623328915753916),50,,Cropland
107,15301,804478337,-97.78564558547123,30.62341874719921,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564558547123 30.62341874719921),50,,Shrubs
107,15302,804478338,-97.78564558547123,30.623508578561186,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564558547123 30.623508578561186),50,,Shrubs
107,15303,804478339,-97.78564558547123,30.623598409839772,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564558547123 30.623598409839772),50,,Shrubs
107,15304,804478340,-97.78564558547123,30.623688241034955,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564558547123 30.623688241034955),50,,Shrubs
107,15305,804478341,-97.78554119515708,30.62287975727672,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78554119515708 30.62287975727672),50,,Cropland
107,15306,804478342,-97.78554119515708,30.622969589138904,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78554119515708 30.622969589138904),50,,Cropland
107,15307,804478343,-97.78554119515708,30.6230594209177,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78554119515708 30.6230594209177),50,,Cropland
107,15308,804478344,-97.78554119515708,30.623149252613146,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78554119515708 30.623149252613146),50,,Cropland
107,15309,804478345,-97.78554119515708,30.62323908422519,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78554119515708 30.62323908422519),50,,Cropland
107,15310,804478346,-97.78554119515708,30.623328915753916,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78554119515708 30.623328915753916),50,,Cropland
107,15311,804478347,-97.78554119515708,30.62341874719921,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78554119515708 30.62341874719921),50,,Shrubs
107,15312,804478348,-97.78554119515708,30.623508578561186,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78554119515708 30.623508578561186),50,,Shrubs
107,15313,804478349,-97.78554119515708,30.623598409839772,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78554119515708 30.623598409839772),50,,Cropland
107,15314,804478350,-97.78554119515708,30.623688241034955,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78554119515708 30.623688241034955),50,,Cropland
107,15315,804478351,-97.78543680484294,30.62287975727672,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78543680484294 30.62287975727672),50,,Cropland
107,15316,804478352,-97.78543680484294,30.622969589138904,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78543680484294 30.622969589138904),50,,Cropland
107,15317,804478353,-97.78543680484294,30.6230594209177,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78543680484294 30.6230594209177),50,,Cropland
107,15318,804478354,-97.78543680484294,30.623149252613146,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78543680484294 30.623149252613146),50,,Cropland
107,15319,804478355,-97.78543680484294,30.62323908422519,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78543680484294 30.62323908422519),50,,Cropland
107,15320,804478356,-97.78543680484294,30.623328915753916,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78543680484294 30.623328915753916),50,,Cropland
107,15321,804478357,-97.78543680484294,30.62341874719921,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78543680484294 30.62341874719921),50,,Cropland
107,15322,804478358,-97.78543680484294,30.623508578561186,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78543680484294 30.623508578561186),50,,Cropland
107,15323,804478359,-97.78543680484294,30.623598409839772,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78543680484294 30.623598409839772),50,,Cropland
107,15324,804478360,-97.78543680484294,30.623688241034955,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78543680484294 30.623688241034955),50,,Cropland
107,15325,804478361,-97.78533241452878,30.62287975727672,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78533241452878 30.62287975727672),50,,Cropland
107,15326,804478362,-97.78533241452878,30.622969589138904,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78533241452878 30.622969589138904),50,,Cropland
107,15327,804478363,-97.78533241452878,30.6230594209177,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78533241452878 30.6230594209177),50,,Cropland
107,15328,804478364,-97.78533241452878,30.623149252613146,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78533241452878 30.623149252613146),50,,Cropland
107,15329,804478365,-97.78533241452878,30.62323908422519,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78533241452878 30.62323908422519),50,,Cropland
107,15330,804478366,-97.78533241452878,30.623328915753916,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78533241452878 30.623328915753916),50,,Cropland
107,15331,804478367,-97.78533241452878,30.62341874719921,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78533241452878 30.62341874719921),50,,Cropland
107,15332,804478368,-97.78533241452878,30.623508578561186,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78533241452878 30.623508578561186),50,,Cropland
107,15333,804478369,-97.78533241452878,30.623598409839772,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78533241452878 30.623598409839772),50,,Cropland
107,15334,804478370,-97.78533241452878,30.623688241034955,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78533241452878 30.623688241034955),50,,Cropland
107,15335,804478371,-97.78522802421465,30.62287975727672,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78522802421465 30.62287975727672),50,,Cropland
107,15336,804478372,-97.78522802421465,30.622969589138904,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78522802421465 30.622969589138904),50,,Cropland
107,15337,804478373,-97.78522802421465,30.6230594209177,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78522802421465 30.6230594209177),50,,Cropland
107,15338,804478374,-97.78522802421465,30.623149252613146,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78522802421465 30.623149252613146),50,,Cropland
107,15339,804478375,-97.78522802421465,30.62323908422519,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78522802421465 30.62323908422519),50,,Cropland
107,15340,804478376,-97.78522802421465,30.623328915753916,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78522802421465 30.623328915753916),50,,Cropland
107,15341,804478377,-97.78522802421465,30.62341874719921,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78522802421465 30.62341874719921),50,,Cropland
107,15342,804478378,-97.78522802421465,30.623508578561186,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78522802421465 30.623508578561186),50,,Cropland
107,15343,804478379,-97.78522802421465,30.623598409839772,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78522802421465 30.623598409839772),50,,Cropland
107,15344,804478380,-97.78522802421465,30.623688241034955,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78522802421465 30.623688241034955),50,,Cropland
107,15345,804478381,-97.7851236339005,30.62287975727672,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7851236339005 30.62287975727672),50,,Cropland
107,15346,804478382,-97.7851236339005,30.622969589138904,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7851236339005 30.622969589138904),50,,Cropland
107,15347,804478383,-97.7851236339005,30.6230594209177,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7851236339005 30.6230594209177),50,,Cropland
107,15348,804478384,-97.7851236339005,30.623149252613146,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7851236339005 30.623149252613146),50,,Cropland
107,15349,804478385,-97.7851236339005,30.62323908422519,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7851236339005 30.62323908422519),50,,Cropland
107,15350,804478386,-97.7851236339005,30.623328915753916,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7851236339005 30.623328915753916),50,,Cropland
107,15351,804478387,-97.7851236339005,30.62341874719921,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7851236339005 30.62341874719921),50,,Cropland
107,15352,804478388,-97.7851236339005,30.623508578561186,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7851236339005 30.623508578561186),50,,Cropland
107,15353,804478389,-97.7851236339005,30.623598409839772,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7851236339005 30.623598409839772),50,,Cropland
107,15354,804478390,-97.7851236339005,30.623688241034955,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7851236339005 30.623688241034955),50,,Cropland
107,15355,804478391,-97.78501924358636,30.62287975727672,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78501924358636 30.62287975727672),50,,Cropland
107,15356,804478392,-97.78501924358636,30.622969589138904,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78501924358636 30.622969589138904),50,,Cropland
107,15357,804478393,-97.78501924358636,30.6230594209177,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78501924358636 30.6230594209177),50,,Cropland
107,15358,804478394,-97.78501924358636,30.623149252613146,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78501924358636 30.623149252613146),50,,Cropland
107,15359,804478395,-97.78501924358636,30.62323908422519,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78501924358636 30.62323908422519),50,,Cropland
107,15360,804478396,-97.78501924358636,30.623328915753916,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78501924358636 30.623328915753916),50,,Cropland
107,15361,804478397,-97.78501924358636,30.62341874719921,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78501924358636 30.62341874719921),50,,Cropland
107,15362,804478398,-97.78501924358636,30.623508578561186,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78501924358636 30.623508578561186),50,,Cropland
107,15363,804478399,-97.78501924358636,30.623598409839772,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78501924358636 30.623598409839772),50,,Cropland
107,15364,804478400,-97.78501924358636,30.623688241034955,jbspiritous@gmail.com,false,2026-02-27 22:46,1049.8 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78501924358636 30.623688241034955),50,,Cropland
108,15409,804478401,-97.78595877824121,30.627376757276608,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78595877824121 30.627376757276608),50,,Trees
108,15410,804478402,-97.78595877824121,30.627466589138834,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78595877824121 30.627466589138834),50,,Trees
108,15411,804478403,-97.78595877824121,30.627556420917685,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78595877824121 30.627556420917685),50,,Trees
108,15412,804478404,-97.78595877824121,30.62764625261316,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78595877824121 30.62764625261316),50,,Trees
108,15413,804478405,-97.78595877824121,30.627736084225234,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78595877824121 30.627736084225234),50,,Trees
108,15414,804478406,-97.78595877824121,30.62782591575393,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78595877824121 30.62782591575393),50,,Trees
108,15415,804478407,-97.78595877824121,30.62791574719924,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78595877824121 30.62791574719924),50,,Barren
108,15416,804478408,-97.78595877824121,30.628005578561158,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78595877824121 30.628005578561158),50,,Barren
108,15417,804478409,-97.78595877824121,30.628095409839673,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78595877824121 30.628095409839673),50,,Trees
108,15418,804478410,-97.78595877824121,30.628185241034856,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78595877824121 30.628185241034856),50,,Trees
108,15419,804478411,-97.7858543830765,30.627376757276608,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7858543830765 30.627376757276608),50,,Trees
108,15420,804478412,-97.7858543830765,30.627466589138834,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7858543830765 30.627466589138834),50,,Trees
108,15421,804478413,-97.7858543830765,30.627556420917685,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7858543830765 30.627556420917685),50,,Trees
108,15422,804478414,-97.7858543830765,30.62764625261316,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7858543830765 30.62764625261316),50,,Barren
108,15423,804478415,-97.7858543830765,30.627736084225234,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7858543830765 30.627736084225234),50,,Trees
108,15424,804478416,-97.7858543830765,30.62782591575393,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7858543830765 30.62782591575393),50,,Trees
108,15425,804478417,-97.7858543830765,30.62791574719924,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7858543830765 30.62791574719924),50,,Trees
108,15426,804478418,-97.7858543830765,30.628005578561158,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7858543830765 30.628005578561158),50,,Barren
108,15427,804478419,-97.7858543830765,30.628095409839673,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7858543830765 30.628095409839673),50,,Trees
108,15428,804478420,-97.7858543830765,30.628185241034856,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.7858543830765 30.628185241034856),50,,Trees
108,15429,804478421,-97.78574998791177,30.627376757276608,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574998791177 30.627376757276608),50,,Trees
108,15430,804478422,-97.78574998791177,30.627466589138834,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574998791177 30.627466589138834),50,,Barren
108,15431,804478423,-97.78574998791177,30.627556420917685,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574998791177 30.627556420917685),50,,Barren
108,15432,804478424,-97.78574998791177,30.62764625261316,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574998791177 30.62764625261316),50,,Barren
108,15433,804478425,-97.78574998791177,30.627736084225234,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574998791177 30.627736084225234),50,,Barren
108,15434,804478426,-97.78574998791177,30.62782591575393,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574998791177 30.62782591575393),50,,Barren
108,15435,804478427,-97.78574998791177,30.62791574719924,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574998791177 30.62791574719924),50,,Barren
108,15436,804478428,-97.78574998791177,30.628005578561158,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574998791177 30.628005578561158),50,,Barren
108,15437,804478429,-97.78574998791177,30.628095409839673,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574998791177 30.628095409839673),50,,Barren
108,15438,804478430,-97.78574998791177,30.628185241034856,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78574998791177 30.628185241034856),50,,Trees
108,15439,804478431,-97.78564559274707,30.627376757276608,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564559274707 30.627376757276608),50,,Trees
108,15440,804478432,-97.78564559274707,30.627466589138834,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564559274707 30.627466589138834),50,,Trees
108,15441,804478433,-97.78564559274707,30.627556420917685,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564559274707 30.627556420917685),50,,Trees
108,15442,804478434,-97.78564559274707,30.62764625261316,jbspiritous@gmail.com,false,2026-02-27 23:03,979.4 secs,CEO: Mapbox Satellite w/ Labels,,POINT(-97.78564559274707 30.62764625261316),50,,Barren
